img_tag,x_center,y_center,width,height
04_1_21,0.445625,0.15,0.016249999999999987,0.015000000000000013
04_1_22,0.039375,0.79375,0.04375,0.01749999999999996
04_1_22,0.014375,0.96875,0.02625,0.02499999999999991
04_1_22,0.144375,0.916875,0.02124999999999999,0.013749999999999929
04_1_22,0.16875,0.38,0.01999999999999999,0.012499999999999956
04_1_22,0.37312500000000004,0.5293749999999999,0.01874999999999999,0.018749999999999933
04_1_22,0.753125,0.57375,0.03125,0.01750000000000007
04_1_22,0.9068750000000001,0.615625,0.036250000000000004,0.02124999999999999
04_1_22,0.8049999999999999,0.413125,0.03749999999999998,0.026249999999999996
04_1_22,0.9450000000000001,0.45,0.03749999999999998,0.020000000000000018
04_1_22,0.6912499999999999,0.35375,0.025000000000000022,0.017500000000000016
04_1_22,0.628125,0.24,0.02124999999999999,0.014999999999999986
04_1_22,0.77125,0.199375,0.02750000000000008,0.023749999999999993
04_1_22,0.9143749999999999,0.239375,0.02375000000000005,0.01874999999999999
04_1_22,0.8,0.750625,0.04500000000000004,0.02124999999999999
04_1_22,0.975625,0.7537499999999999,0.036250000000000004,0.02749999999999997
04_1_22,0.46375,0.20750000000000002,0.025000000000000022,0.017499999999999988
04_1_22,0.48062499999999997,0.026250000000000002,0.01874999999999999,0.0125
04_1_23,0.035,0.875,0.030000000000000002,0.022499999999999964
04_1_23,0.250625,0.90125,0.04124999999999998,0.02499999999999991
04_1_23,0.056874999999999995,0.5475000000000001,0.03875,0.025000000000000022
04_1_23,0.21000000000000002,0.725625,0.037500000000000006,0.026249999999999996
04_1_23,0.259375,0.681875,0.02125000000000002,0.02124999999999999
04_1_23,0.23249999999999998,0.621875,0.01999999999999999,0.018749999999999933
04_1_23,0.359375,0.624375,0.03125,0.03125
04_1_23,0.425625,0.746875,0.03125,0.02375000000000005
04_1_23,0.448125,0.84625,0.036250000000000004,0.025000000000000022
04_1_23,0.559375,0.67875,0.04125000000000001,0.022499999999999964
04_1_23,0.925,0.8018749999999999,0.029999999999999916,0.026249999999999996
04_1_23,0.281875,0.395625,0.036250000000000004,0.02124999999999999
04_1_23,0.380625,0.34750000000000003,0.03125,0.024999999999999967
04_1_23,0.5387500000000001,0.4275,0.03500000000000003,0.017500000000000016
04_1_23,0.640625,0.33375,0.03374999999999995,0.020000000000000018
04_1_23,0.049375,0.13874999999999998,0.036250000000000004,0.024999999999999994
04_1_23,0.065625,0.30125,0.03375,0.027500000000000024
04_1_23,0.225625,0.23625000000000002,0.028749999999999998,0.01999999999999999
04_1_23,0.2925,0.09812499999999999,0.020000000000000018,0.01625
04_1_24,0.16125,0.69,0.027499999999999997,0.03500000000000003
04_1_24,0.205625,0.85,0.028749999999999998,0.03249999999999997
04_1_24,0.21625,0.985,0.0325,0.030000000000000027
04_1_24,0.530625,0.865625,0.03125,0.03374999999999995
04_1_24,0.72125,0.984375,0.03500000000000003,0.028750000000000053
04_1_24,0.41625,0.6799999999999999,0.04249999999999998,0.029999999999999916
04_1_24,0.10625,0.37375,0.035,0.03250000000000003
04_1_24,0.25125,0.4875,0.03250000000000003,0.02749999999999997
04_1_24,0.496875,0.28625,0.02375000000000005,0.03749999999999998
04_1_24,0.221875,0.136875,0.02125000000000002,0.028749999999999998
04_1_24,0.4425,0.019375,0.02749999999999997,0.033749999999999995
04_20_20,0.49124999999999996,0.47375,0.017500000000000016,0.01749999999999996
04_20_20,0.50625,0.43437499999999996,0.012499999999999956,0.013749999999999984
04_20_20,0.5331250000000001,0.45875,0.016249999999999987,0.012500000000000011
04_20_20,0.458125,0.931875,0.01375000000000004,0.018750000000000044
04_20_20,0.483125,0.94,0.013749999999999984,0.019999999999999907
04_20_20,0.49687499999999996,0.89375,0.00874999999999998,0.01749999999999996
04_20_20,0.53375,0.87375,0.019999999999999907,0.020000000000000018
04_20_20,0.51125,0.889375,0.01750000000000007,0.026249999999999996
04_20_20,0.53,0.895,0.012499999999999956,0.015000000000000013
04_20_20,0.5549999999999999,0.889375,0.012500000000000067,0.008750000000000036
04_20_20,0.56375,0.878125,0.015000000000000013,0.008749999999999925
04_20_20,0.5118750000000001,0.909375,0.016249999999999987,0.016249999999999987
04_20_20,0.563125,0.895625,0.013749999999999929,0.011249999999999982
04_20_20,0.809375,0.195,0.006249999999999978,0.0050000000000000044
04_20_20,0.8118749999999999,0.255,0.006249999999999978,0.010000000000000009
04_20_6,0.57,0.025,0.010000000000000009,0.0125
04_20_6,0.54,0.08,0.012500000000000067,0.022499999999999992
04_20_6,0.5318750000000001,0.11,0.006249999999999978,0.0050000000000000044
04_20_6,0.5325,0.09937499999999999,0.0050000000000000044,0.006249999999999992
04_20_6,0.5293749999999999,0.08499999999999999,0.006249999999999978,0.009999999999999995
04_2_20,0.0675,0.7825,0.027500000000000004,0.01749999999999996
04_2_20,0.08875,0.7675000000000001,0.0175,0.012500000000000067
04_2_20,0.1,0.75125,0.015,0.015000000000000013
04_2_20,0.765625,0.534375,0.018750000000000044,0.026249999999999996
04_2_20,0.869375,0.919375,0.04625000000000001,0.026249999999999996
04_2_20,0.986875,0.39749999999999996,0.021250000000000102,0.03750000000000003
04_2_20,0.98125,0.594375,0.03749999999999998,0.03125
04_2_20,0.7718750000000001,0.01625,0.026249999999999996,0.03
04_2_20,0.1725,0.25375,0.014999999999999986,0.01999999999999999
04_2_20,0.19374999999999998,0.255,0.022499999999999992,0.025000000000000022
04_2_20,0.10125,0.28500000000000003,0.0175,0.02999999999999997
04_2_20,0.070625,0.275,0.013749999999999998,0.02250000000000002
04_2_20,0.055625,0.28875,0.023750000000000007,0.03500000000000003
04_2_20,0.023125,0.290625,0.023750000000000004,0.03375
04_2_20,0.016875,0.43374999999999997,0.00875,0.014999999999999958
04_2_21,0.11125,0.765,0.047500000000000014,0.03249999999999997
04_2_21,0.27875,0.721875,0.03249999999999997,0.03125
04_2_21,0.17375000000000002,0.465625,0.0325,0.036250000000000004
04_2_21,0.111875,0.308125,0.026249999999999996,0.023749999999999993
04_2_21,0.305,0.365625,0.03500000000000003,0.03375
04_2_21,0.30937499999999996,0.194375,0.023749999999999993,0.01874999999999999
04_2_21,0.40249999999999997,0.27,0.03250000000000003,0.024999999999999967
04_2_21,0.079375,0.8825000000000001,0.04624999999999999,0.04250000000000009
04_2_21,0.499375,0.510625,0.04125000000000001,0.04125000000000001
04_2_21,0.485625,0.023125,0.02625000000000005,0.02125
04_2_21,0.569375,0.184375,0.03375000000000006,0.02375000000000002
04_2_21,0.704375,0.19125,0.03125,0.02250000000000002
04_2_21,0.65375,0.011250000000000001,0.03749999999999998,0.02
04_2_21,0.798125,0.03625,0.03374999999999995,0.02
04_2_21,0.946875,0.106875,0.043749999999999956,0.03125
04_2_23,0.64625,0.14750000000000002,0.01750000000000007,0.017499999999999988
04_2_23,0.9393750000000001,0.0275,0.03874999999999995,0.027500000000000004
04_2_23,0.845,0.7106250000000001,0.01749999999999996,0.018749999999999933
04_2_23,0.229375,0.565625,0.008750000000000008,0.006249999999999978
04_2_23,0.24125000000000002,0.578125,0.014999999999999986,0.008750000000000036
04_2_23,0.28874999999999995,0.5925,0.012500000000000011,0.01749999999999996
04_2_23,0.305,0.584375,0.01749999999999996,0.011249999999999982
04_2_23,0.304375,0.598125,0.011249999999999982,0.011249999999999982
04_2_23,0.81875,0.8325,0.012499999999999956,0.007500000000000062
04_2_23,0.83125,0.831875,0.010000000000000009,0.011249999999999982
04_2_23,0.835,0.84125,0.0050000000000000044,0.007499999999999951
04_2_23,0.828125,0.910625,0.008750000000000036,0.011249999999999982
04_2_23,0.829375,0.9281250000000001,0.011249999999999982,0.016249999999999987
04_2_23,0.8768750000000001,0.928125,0.008749999999999925,0.018750000000000044
04_2_23,0.8775,0.9425,0.012500000000000067,0.010000000000000009
04_2_23,0.875625,0.955625,0.008750000000000036,0.01375000000000004
04_2_23,0.8668750000000001,0.965,0.008749999999999925,0.010000000000000009
04_2_24,0.02,0.8474999999999999,0.015,0.015000000000000013
04_2_24,0.620625,0.71375,0.016249999999999987,0.01750000000000007
04_2_24,0.806875,0.86875,0.026249999999999996,0.020000000000000018
04_2_24,0.883125,0.604375,0.03125,0.028750000000000053
04_2_24,0.401875,0.41125,0.028749999999999998,0.03249999999999997
04_2_24,0.6256250000000001,0.35625,0.026249999999999996,0.03500000000000003
04_2_24,0.928125,0.24937499999999999,0.043749999999999956,0.01874999999999999
04_2_25,0.24375,0.5575,0.024999999999999967,0.03499999999999992
04_2_25,0.44937499999999997,0.935,0.013749999999999984,0.015000000000000013
04_3_17,0.7825,0.8106249999999999,0.01749999999999996,0.01375000000000004
04_3_17,0.79125,0.973125,0.012499999999999956,0.013749999999999929
04_3_17,0.738125,0.723125,0.011249999999999982,0.008750000000000036
04_3_17,0.78125,0.72,0.020000000000000018,0.012499999999999956
04_3_17,0.688125,0.734375,0.011249999999999982,0.006250000000000089
04_3_17,0.6956249999999999,0.7225,0.008749999999999925,0.010000000000000009
04_3_17,0.835,0.700625,0.01749999999999996,0.01375000000000004
04_3_17,0.9275,0.66625,0.020000000000000018,0.015000000000000013
04_3_17,0.7025,0.85625,0.02750000000000008,0.010000000000000009
04_3_20,0.299375,0.631875,0.016249999999999987,0.01375000000000004
04_3_20,0.4475,0.494375,0.022499999999999964,0.023749999999999993
04_3_20,0.763125,0.065,0.011250000000000093,0.0225
04_3_20,0.3225,0.693125,0.007500000000000007,0.006250000000000089
04_3_20,0.37625,0.6425000000000001,0.007500000000000007,0.007499999999999951
04_3_21,0.12,0.175625,0.020000000000000004,0.013749999999999984
04_3_21,0.18,0.1375,0.007500000000000007,0.009999999999999981
04_3_21,0.1675,0.141875,0.007500000000000007,0.00874999999999998
04_3_22,0.6681250000000001,0.64125,0.006249999999999978,0.007500000000000062
04_3_22,0.6331249999999999,0.76875,0.006249999999999978,0.007499999999999951
04_3_22,0.6275,0.77,0.007499999999999951,0.010000000000000009
04_3_25,0.96375,0.166875,0.04499999999999993,0.04125000000000001
04_3_25,0.13437500000000002,0.473125,0.008750000000000008,0.011249999999999982
04_3_25,0.18375,0.44625000000000004,0.0050000000000000044,0.012500000000000011
04_3_25,0.59,0.30937499999999996,0.012499999999999956,0.00874999999999998
04_3_25,0.153125,0.465625,0.0062500000000000056,0.006249999999999978
04_3_25,0.1925,0.4475,0.007500000000000007,0.012500000000000011
04_3_26,0.315,0.589375,0.050000000000000044,0.04125000000000001
04_3_26,0.77125,0.548125,0.012499999999999956,0.01375000000000004
04_5_27,0.3625,0.070625,0.015000000000000013,0.021250000000000005
04_5_27,0.5425,0.884375,0.022499999999999964,0.03125
04_6_20,0.024375,0.871875,0.01125,0.016249999999999987
04_6_20,0.08687500000000001,0.9125,0.01625,0.020000000000000018
04_6_20,0.226875,0.926875,0.01125000000000001,0.008750000000000036
04_6_20,0.9068750000000001,0.516875,0.006249999999999978,0.008750000000000036
04_6_21,0.184375,0.181875,0.008750000000000008,0.013750000000000012
04_6_21,0.150625,0.186875,0.0062500000000000056,0.0062500000000000056
04_6_27,0.083125,0.65375,0.018750000000000003,0.012500000000000067
04_6_27,0.10250000000000001,0.453125,0.03499999999999999,0.02375000000000005
04_6_28,0.16875,0.33999999999999997,0.047500000000000014,0.03750000000000003
04_6_28,0.505625,0.278125,0.013749999999999929,0.02124999999999999
04_7_18,0.0475,0.496875,0.0050000000000000044,0.016249999999999987
04_7_18,0.02625,0.52,0.0075,0.0050000000000000044
04_7_20,0.36812500000000004,0.04875,0.00874999999999998,0.010000000000000002
04_7_20,0.031875,0.114375,0.006250000000000002,0.011249999999999996
04_7_20,0.39125,0.056874999999999995,0.0050000000000000044,0.006249999999999999
04_8_19,0.380625,0.81875,0.02124999999999999,0.020000000000000018
04_8_19,0.40875,0.801875,0.012499999999999956,0.016250000000000098
04_8_19,0.466875,0.178125,0.03125,0.02124999999999999
04_8_22,0.11249999999999999,0.329375,0.0175,0.023749999999999993
04_8_22,0.196875,0.29000000000000004,0.016249999999999987,0.019999999999999962
04_8_22,0.785,0.6956249999999999,0.03249999999999997,0.026249999999999996
04_8_30,0.19374999999999998,0.48812500000000003,0.03,0.04375000000000001
04_8_30,0.215,0.693125,0.04249999999999998,0.04875000000000007
04_9_28,0.09687499999999999,0.20375,0.011249999999999996,0.012499999999999983
04_9_28,0.01625,0.43875,0.0175,0.019999999999999962
05_10_17,0.49249999999999994,0.895625,0.03999999999999998,0.05624999999999991
05_10_17,0.524375,0.83125,0.03125,0.032500000000000084
05_10_17,0.640625,0.985,0.028750000000000053,0.030000000000000027
05_10_17,0.98125,0.676875,0.032500000000000084,0.043749999999999956
05_10_18,0.43374999999999997,0.2575,0.012500000000000011,0.020000000000000018
05_10_18,0.75875,0.031875,0.06500000000000006,0.06125
05_10_18,0.55125,0.221875,0.022499999999999964,0.028749999999999998
05_10_18,0.764375,0.2025,0.03874999999999995,0.035
05_10_18,0.5325,0.29000000000000004,0.012499999999999956,0.017500000000000016
05_10_18,0.591875,0.323125,0.011249999999999982,0.016249999999999987
05_10_18,0.571875,0.39875,0.028750000000000053,0.022499999999999964
05_10_18,0.5918749999999999,0.529375,0.07874999999999999,0.10625000000000001
05_10_18,0.836875,0.295625,0.03125,0.03624999999999995
05_10_18,0.7731250000000001,0.60375,0.02375000000000005,0.030000000000000027
05_10_18,0.9137500000000001,0.5706249999999999,0.05999999999999994,0.06625000000000003
05_10_18,0.72875,0.8518749999999999,0.057499999999999996,0.05124999999999991
05_10_18,0.85375,0.8725,0.06000000000000005,0.05500000000000005
05_10_18,0.9256249999999999,0.984375,0.03375000000000006,0.03125
05_10_18,0.9824999999999999,0.90875,0.03500000000000003,0.039999999999999925
05_10_19,0.0325,0.06937499999999999,0.0325,0.041249999999999995
05_10_19,0.180625,0.08249999999999999,0.04125000000000001,0.039999999999999994
05_10_19,0.24375,0.21125,0.034999999999999976,0.0325
05_10_19,0.14125,0.384375,0.04250000000000001,0.028749999999999998
05_10_19,0.014375,0.91125,0.02625,0.022499999999999964
05_10_19,0.134375,0.4575,0.08875,0.10250000000000004
05_10_19,0.181875,0.745,0.08625,0.0625
05_10_19,0.27749999999999997,0.6925,0.04750000000000004,0.050000000000000044
05_10_19,0.33,0.9593750000000001,0.057499999999999996,0.04625000000000001
05_10_19,0.52625,0.73875,0.03249999999999997,0.03500000000000003
05_10_19,0.849375,0.49875,0.026249999999999996,0.024999999999999967
05_10_2,0.260625,0.133125,0.02375000000000002,0.03125
05_10_2,0.2625,0.598125,0.03500000000000003,0.03374999999999995
05_10_2,0.4925,0.326875,0.04500000000000004,0.03125
05_10_2,0.40625,0.31,0.040000000000000036,0.025000000000000022
05_10_2,0.06937499999999999,0.475625,0.018750000000000003,0.016249999999999987
05_10_2,0.10750000000000001,0.241875,0.0175,0.02124999999999999
05_10_20,0.093125,0.3775,0.04125000000000001,0.03249999999999997
05_10_20,0.81,0.5225,0.04250000000000009,0.04249999999999998
05_10_21,0.301875,0.44937499999999997,0.02124999999999999,0.023749999999999993
05_10_21,0.409375,0.50875,0.02124999999999999,0.024999999999999967
05_10_21,0.4475,0.614375,0.022499999999999964,0.03125
05_10_21,0.5762499999999999,0.39625,0.02749999999999997,0.030000000000000027
05_10_21,0.66,0.5237499999999999,0.022499999999999964,0.025000000000000022
05_10_21,0.73,0.578125,0.020000000000000018,0.02124999999999999
05_10_21,0.86375,0.713125,0.022499999999999964,0.028750000000000053
05_10_21,0.896875,0.8025,0.023749999999999938,0.02750000000000008
05_10_22,0.01875,0.8600000000000001,0.0175,0.025000000000000022
05_10_22,0.364375,0.395625,0.028749999999999998,0.03375
05_10_22,0.4325,0.59875,0.020000000000000018,0.02499999999999991
05_10_22,0.494375,0.5587500000000001,0.01624999999999993,0.02749999999999997
05_10_22,0.409375,0.36375,0.03125,0.034999999999999976
05_10_22,0.505,0.2925,0.010000000000000009,0.017500000000000016
05_10_22,0.5525,0.51625,0.02499999999999991,0.022499999999999964
05_10_22,0.9450000000000001,0.12312500000000001,0.01749999999999996,0.018750000000000003
05_10_23,0.265,0.055624999999999994,0.04250000000000001,0.033749999999999995
05_10_23,0.339375,0.12312500000000001,0.026249999999999996,0.018750000000000003
05_10_4,0.1925,0.446875,0.020000000000000018,0.03875000000000001
05_10_4,0.391875,0.6000000000000001,0.01874999999999999,0.03500000000000003
05_11_17,0.445625,0.083125,0.016249999999999987,0.01625
05_11_17,0.76875,0.08812500000000001,0.025000000000000022,0.018750000000000003
05_11_17,0.645,0.239375,0.03749999999999998,0.03125
05_11_17,0.7675000000000001,0.354375,0.03749999999999998,0.028749999999999998
05_11_17,0.88375,0.20124999999999998,0.020000000000000018,0.027499999999999997
05_11_17,0.993125,0.299375,0.01375000000000004,0.016249999999999987
05_11_18,0.02625,0.31375,0.049999999999999996,0.05750000000000005
05_11_18,0.93875,0.011875,0.040000000000000036,0.021249999999999998
05_11_19,0.711875,0.5331250000000001,0.03375000000000006,0.028749999999999942
05_11_19,0.8543750000000001,0.508125,0.026249999999999996,0.03375
05_11_19,0.8518749999999999,0.7793749999999999,0.05124999999999991,0.05874999999999997
05_11_20,0.014375,0.473125,0.013750000000000002,0.02124999999999999
05_11_20,0.483125,0.031875,0.016250000000000042,0.02125
05_11_20,0.1375,0.55375,0.012499999999999983,0.025000000000000022
05_11_20,0.40249999999999997,0.795625,0.04999999999999999,0.06125000000000003
05_11_20,0.42374999999999996,0.69,0.012500000000000011,0.022500000000000075
05_11_20,0.7124999999999999,0.68625,0.025000000000000022,0.025000000000000022
05_11_20,0.23125,0.9375,0.095,0.08250000000000002
05_12_18,0.4125,0.31,0.027500000000000024,0.02749999999999997
05_12_18,0.953125,0.310625,0.023749999999999938,0.026249999999999996
05_12_20,0.08812500000000001,0.46499999999999997,0.04875,0.044999999999999984
05_12_20,0.210625,0.83625,0.07375000000000001,0.05249999999999999
05_12_20,0.45687500000000003,0.8775,0.023749999999999993,0.029999999999999916
05_12_20,0.23125,0.786875,0.01999999999999999,0.026249999999999996
05_12_20,0.485625,0.446875,0.02625000000000005,0.028749999999999998
05_12_20,0.40875,0.645,0.01749999999999996,0.022499999999999964
05_12_20,0.555625,0.48875,0.016249999999999987,0.04249999999999998
05_12_20,0.7125,0.6025,0.05249999999999999,0.05999999999999994
05_12_20,0.910625,0.6875,0.04125000000000001,0.03249999999999997
05_12_20,0.951875,0.63625,0.03125,0.030000000000000027
05_13_15,0.686875,0.550625,0.05125000000000002,0.053749999999999964
05_13_15,0.9175,0.27375,0.025000000000000022,0.022499999999999964
05_13_20,0.6912499999999999,0.013125000000000001,0.03500000000000003,0.02375
05_13_20,0.710625,0.055,0.02124999999999999,0.022500000000000006
05_13_20,0.845,0.164375,0.030000000000000027,0.026249999999999996
05_13_20,0.8775,0.200625,0.02749999999999997,0.03125
05_13_20,0.7618750000000001,0.361875,0.026249999999999996,0.02375000000000005
05_13_21,0.094375,0.021875,0.03125,0.01875
05_13_21,0.07875,0.09625,0.01999999999999999,0.022499999999999992
05_13_21,0.30937499999999996,0.1275,0.01874999999999999,0.012500000000000011
05_13_21,0.3275,0.186875,0.04999999999999999,0.03125
05_13_21,0.375625,0.170625,0.03875000000000001,0.03125
05_13_21,0.704375,0.745,0.04125000000000001,0.03499999999999992
05_13_21,0.8175,0.363125,0.03750000000000009,0.03125
05_13_21,0.429375,0.15,0.01375000000000004,0.012500000000000011
05_13_21,0.435,0.188125,0.012499999999999956,0.016250000000000014
05_13_22,0.015000000000000001,0.785625,0.0275,0.03374999999999995
05_13_22,0.27,0.63625,0.017500000000000016,0.025000000000000022
05_19_16,0.236875,0.44937499999999997,0.026249999999999996,0.03375
05_19_16,0.275625,0.6775,0.016249999999999987,0.022499999999999964
05_19_16,0.1875,0.786875,0.05499999999999999,0.023749999999999938
05_1_16,0.7275,0.701875,0.030000000000000027,0.03125
05_1_16,0.951875,0.249375,0.043749999999999956,0.04374999999999998
05_1_17,0.17125,0.935,0.01999999999999999,0.022500000000000075
05_1_17,0.395625,0.09375,0.016249999999999987,0.017499999999999988
05_1_17,0.29375,0.283125,0.020000000000000018,0.03125
05_1_17,0.284375,0.48250000000000004,0.02124999999999999,0.02250000000000002
05_1_17,0.47187500000000004,0.579375,0.023749999999999993,0.03874999999999995
05_1_17,0.509375,0.32875,0.03875000000000006,0.03999999999999998
05_1_17,0.6737500000000001,0.556875,0.012500000000000067,0.018750000000000044
05_1_17,0.8500000000000001,0.5900000000000001,0.01749999999999996,0.015000000000000013
05_1_17,0.71875,0.22,0.01750000000000007,0.020000000000000018
05_1_17,0.834375,0.81125,0.018750000000000044,0.015000000000000013
05_1_17,0.984375,0.16125,0.013749999999999929,0.012500000000000011
05_1_18,0.54375,0.10250000000000001,0.015000000000000013,0.015
05_1_18,0.325,0.7731250000000001,0.020000000000000018,0.02375000000000005
05_20_16,0.2375,0.033125,0.024999999999999994,0.02625
05_20_16,0.08937500000000001,0.169375,0.018750000000000003,0.02124999999999999
05_20_16,0.043125,0.151875,0.02375,0.026249999999999996
05_2_10,0.6925,0.264375,0.020000000000000018,0.013749999999999984
05_2_10,0.7306250000000001,0.28875,0.016249999999999987,0.015000000000000013
05_2_10,0.7675000000000001,0.26937500000000003,0.015000000000000013,0.011250000000000038
05_2_10,0.765,0.31375,0.01750000000000007,0.012500000000000011
05_2_17,0.27375,0.204375,0.030000000000000027,0.026249999999999996
05_2_17,0.370625,0.536875,0.036250000000000004,0.036250000000000004
05_2_17,0.43625,0.21750000000000003,0.044999999999999984,0.0325
05_2_17,0.548125,0.018125,0.02375000000000005,0.02375
05_2_17,0.663125,0.388125,0.03375000000000006,0.02375000000000005
05_2_19,0.18375,0.07125000000000001,0.007500000000000007,0.0175
05_2_19,0.26375000000000004,0.055625,0.012500000000000011,0.018750000000000003
05_2_27,0.143125,0.6775,0.01874999999999999,0.015000000000000013
05_2_27,0.329375,0.606875,0.02625000000000005,0.021250000000000102
05_2_27,0.168125,0.69625,0.016249999999999987,0.012500000000000067
05_2_27,0.1975,0.76125,0.01999999999999999,0.01750000000000007
05_2_28,0.170625,0.659375,0.02124999999999999,0.02124999999999999
05_2_28,0.19374999999999998,0.9237500000000001,0.024999999999999994,0.025000000000000022
05_2_28,0.439375,0.67375,0.026249999999999996,0.030000000000000027
05_2_28,0.444375,0.940625,0.026249999999999996,0.02375000000000005
05_2_29,0.05,0.549375,0.027500000000000004,0.028749999999999942
05_2_29,0.27937500000000004,0.6268750000000001,0.028749999999999998,0.02375000000000005
05_2_9,0.608125,0.60375,0.01375000000000004,0.012499999999999956
05_2_9,0.304375,0.6399999999999999,0.011249999999999982,0.015000000000000013
05_3_18,0.063125,0.10250000000000001,0.016249999999999994,0.015
05_3_18,0.74,0.78,0.01750000000000007,0.015000000000000013
05_3_28,0.579375,0.68875,0.043749999999999956,0.02749999999999997
05_3_28,0.875,0.23249999999999998,0.022499999999999964,0.022499999999999992
05_4_26,0.4625,0.8775,0.019999999999999962,0.019999999999999907
05_4_26,0.46125,0.7475,0.02749999999999997,0.015000000000000013
05_4_28,0.104375,0.026250000000000002,0.021250000000000005,0.030000000000000002
05_4_28,0.27625,0.108125,0.02749999999999997,0.03125
05_5_18,0.92875,0.4475,0.007499999999999951,0.03249999999999997
05_5_18,0.17375000000000002,0.173125,0.035,0.026249999999999996
05_5_18,0.188125,0.21500000000000002,0.03624999999999998,0.03
05_5_20,0.165,0.6725,0.012500000000000011,0.02750000000000008
05_5_20,0.7662500000000001,0.9475,0.015000000000000013,0.022499999999999964
05_5_21,0.606875,0.573125,0.011250000000000093,0.02124999999999999
05_5_21,0.405,0.8512500000000001,0.02999999999999997,0.032500000000000084
05_5_21,0.815625,0.774375,0.018749999999999933,0.028749999999999942
05_5_26,0.880625,0.5925,0.043749999999999956,0.03749999999999998
05_5_26,0.953125,0.8118749999999999,0.013749999999999929,0.036250000000000004
05_5_26,0.934375,0.90625,0.02375000000000005,0.02499999999999991
05_5_27,0.09125,0.81125,0.020000000000000004,0.025000000000000022
05_5_27,0.25687499999999996,0.7518750000000001,0.023749999999999993,0.036250000000000004
05_5_27,0.405625,0.146875,0.023749999999999993,0.028749999999999998
05_5_27,0.575625,0.52875,0.021250000000000102,0.029999999999999916
05_5_27,0.493125,0.495,0.018749999999999933,0.027500000000000024
05_6_21,0.37375,0.180625,0.019999999999999962,0.023749999999999993
05_6_21,0.893125,0.958125,0.03874999999999995,0.043749999999999956
05_6_3,0.024375,0.450625,0.00875,0.006249999999999978
05_6_3,0.0225,0.485625,0.005000000000000001,0.006250000000000033
05_6_3,0.0037500000000000003,0.513125,0.005,0.008749999999999925
05_7_19,0.30062500000000003,0.8731249999999999,0.023749999999999993,0.028749999999999942
05_7_19,0.51375,0.65375,0.020000000000000018,0.019999999999999907
05_7_19,0.5237499999999999,0.7987500000000001,0.012500000000000067,0.022500000000000075
05_7_19,0.6231249999999999,0.681875,0.016249999999999987,0.023749999999999938
05_7_19,0.7793749999999999,0.88125,0.016249999999999987,0.022499999999999964
05_7_19,0.7831250000000001,0.629375,0.016249999999999987,0.02124999999999999
05_7_21,0.09375,0.7475,0.017499999999999988,0.02749999999999997
05_7_21,0.005625,0.9025000000000001,0.00875,0.015000000000000013
05_7_21,0.26375,0.5475,0.020000000000000018,0.022499999999999964
05_7_21,0.503125,0.228125,0.018749999999999933,0.023749999999999993
05_7_22,0.25687499999999996,0.70375,0.013749999999999984,0.020000000000000018
05_7_22,0.27749999999999997,0.80125,0.019999999999999962,0.025000000000000022
05_7_22,0.586875,0.41625,0.018749999999999933,0.017500000000000016
05_7_25,0.20500000000000002,0.39375000000000004,0.017499999999999988,0.02250000000000002
05_7_25,0.315625,0.591875,0.016249999999999987,0.02124999999999999
05_7_25,0.46499999999999997,0.31,0.02250000000000002,0.015000000000000013
05_8_19,0.14625,0.296875,0.014999999999999986,0.028750000000000053
05_8_19,0.35624999999999996,0.070625,0.012500000000000011,0.018750000000000003
05_8_19,0.49375,0.21375,0.010000000000000009,0.015000000000000013
05_8_19,0.920625,0.181875,0.011249999999999982,0.013750000000000012
05_8_20,0.18,0.64125,0.022499999999999992,0.022499999999999964
05_8_20,0.205625,0.98125,0.01874999999999999,0.022500000000000075
05_8_20,0.455625,0.694375,0.02375000000000005,0.02124999999999999
05_8_20,0.785625,0.042499999999999996,0.016249999999999987,0.019999999999999997
05_8_20,0.6425000000000001,0.48124999999999996,0.012500000000000067,0.017500000000000016
05_8_20,0.821875,0.7606250000000001,0.018750000000000044,0.026249999999999996
05_8_21,0.785625,0.42562500000000003,0.02124999999999999,0.028749999999999998
05_8_21,0.11937500000000001,0.674375,0.036250000000000004,0.03874999999999995
05_8_21,0.723125,0.48,0.05625000000000002,0.06750000000000006
05_8_22,0.028749999999999998,0.486875,0.014999999999999996,0.02375000000000005
05_8_22,0.14250000000000002,0.61,0.01999999999999999,0.020000000000000018
05_8_22,0.27812499999999996,0.7462500000000001,0.013749999999999984,0.025000000000000022
05_8_24,0.45375,0.443125,0.017500000000000016,0.023749999999999993
05_8_24,0.553125,0.4675,0.02124999999999999,0.024999999999999967
05_8_24,0.00875,0.0675,0.015000000000000001,0.019999999999999997
05_8_24,0.021875000000000002,0.0325,0.04125,0.03
05_9_18,0.1975,0.41437500000000005,0.027499999999999997,0.028749999999999998
05_9_18,0.46375,0.22749999999999998,0.022499999999999964,0.035
05_9_18,0.469375,0.969375,0.03375,0.03374999999999995
05_9_18,0.7150000000000001,0.683125,0.04749999999999999,0.04125000000000001
05_9_18,0.4075,0.5275,0.07249999999999995,0.07499999999999996
05_9_18,0.9750000000000001,0.400625,0.03749999999999998,0.053749999999999964
05_9_18,0.775625,0.95625,0.09624999999999995,0.08750000000000002
05_9_18,0.934375,0.8125,0.07625000000000004,0.08499999999999996
05_9_18,0.684375,0.948125,0.01375000000000004,0.016250000000000098
